Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:56:25.192,COM3,, 0.2578, 0.0278, 0.9644, 17.9443, -61.1572, 3.5400, -0.813, -15.309, -14.496, -9.327, 27.540, -10.000, 27.33,,,,,,,,,,,, 0.98297, -0.02380, -0.13123, -0.12598,
 13:56:25.208,COM3,, 0.2578, 0.0278, 0.9644, 17.9443, -61.1572, 3.5400, -0.725, -15.595, -14.474, -9.360, 27.560, -10.053, 27.33,,,,,,,,,,,, 0.98267, -0.02335, -0.13382, -0.12567,
 13:56:25.208,COM3,, 0.2842, 0.0278, 0.9644, 17.9443, -61.1572, 3.5400, -0.637, -15.886, -14.453, -9.413, 27.567, -10.107, 27.33,,,,,,,,,,,, 0.98236, -0.02286, -0.13638, -0.12537,
 13:56:25.208,COM3,, 0.2842, 0.0278, 0.9453, 20.2026, -55.5420, 2.0142, -0.538, -16.144, -14.442, -9.447, 27.600, -10.173, 27.27,,,,,,,,,,,, 0.98209, -0.02228, -0.13873, -0.12512,
 13:56:25.224,COM3,, 0.2842, 0.0278, 0.9453, 20.2026, -55.5420, 2.0142, -0.434, -16.403, -14.431, -9.480, 27.627, -10.220, 27.27,,,,,,,,,,,, 0.98181, -0.02167, -0.14108, -0.12488,
 13:56:25.224,COM3,, 0.2842, 0.0278, 0.9453, 20.2026, -55.5420, 2.0142, -0.335, -16.666, -14.425, -9.513, 27.660, -10.267, 27.27,,,,,,,,,,,, 0.98151, -0.02106, -0.14340, -0.12463,
 13:56:25.224,COM3,, 0.2935, 0.0278, 0.9453, 20.2026, -55.5420, 2.0142, -0.231, -16.924, -14.414, -9.547, 27.707, -10.320, 27.27,,,,,,,,,,,, 0.98120, -0.02048, -0.14575, -0.12439,
 13:56:25.224,COM3,, 0.2935, 0.0376, 0.9590, 17.7612, -52.5513, -0.4883, -0.137, -17.172, -14.414, -9.600, 27.753, -10.373, 27.33,,,,,,,,,,,, 0.98090, -0.01993, -0.14795, -0.12427,
 13:56:25.240,COM3,, 0.2935, 0.0376, 0.9590, 17.7612, -52.5513, -0.4883, -0.044, -17.419, -14.420, -9.667, 27.793, -10.440, 27.33,,,,,,,,,,,, 0.98059, -0.01941, -0.15018, -0.12411,
 13:56:25.240,COM3,, 0.2935, 0.0376, 0.9590, 17.7612, -52.5513, -0.4883, 0.044, -17.666, -14.425, -9.747, 27.827, -10.500, 27.33,,,,,,,,,,,, 0.98029, -0.01889, -0.15237, -0.12399,
 13:56:25.240,COM3,, 0.3110, 0.0376, 0.9590, 17.7612, -52.5513, -0.4883, 0.132, -17.908, -14.431, -9.833, 27.853, -10.547, 27.33,,,,,,,,,,,, 0.97995, -0.01837, -0.15457, -0.12387,
 13:56:25.257,COM3,, 0.3110, 0.0571, 0.9629, 14.8315, -54.5044, -1.1597, 0.214, -18.166, -14.436, -9.907, 27.867, -10.587, 27.35,,,,,,,,,,,, 0.97961, -0.01797, -0.15686, -0.12378,
 13:56:25.257,COM3,, 0.3110, 0.0571, 0.9629, 14.8315, -54.5044, -1.1597, 0.297, -18.419, -14.447, -9.980, 27.887, -10.620, 27.35,,,,,,,,,,,, 0.97928, -0.01758, -0.15912, -0.12372,
 13:56:25.257,COM3,, 0.3110, 0.0571, 0.9629, 14.8315, -54.5044, -1.1597, 0.374, -18.677, -14.458, -10.040, 27.920, -10.647, 27.35,,,,,,,,,,,, 0.97891, -0.01718, -0.16138, -0.12363,
 13:56:25.272,COM3,, 0.3418, 0.0571, 0.9629, 14.8315, -54.5044, -1.1597, 0.456, -18.935, -14.464, -10.087, 27.953, -10.700, 27.35,,,,,,,,,,,, 0.97855, -0.01678, -0.16367, -0.12354,
 13:56:25.272,COM3,, 0.3418, 0.0645, 0.9434, 12.5122, -53.2227, 0.4883, 0.522, -19.182, -14.469, -10.133, 27.973, -10.753, 27.31,,,,,,,,,,,, 0.97821, -0.01651, -0.16586, -0.12341,
 13:56:25.272,COM3,, 0.3418, 0.0645, 0.9434, 12.5122, -53.2227, 0.4883, 0.588, -19.429, -14.469, -10.173, 27.993, -10.793, 27.31,,,,,,,,,,,, 0.97784, -0.01620, -0.16806, -0.12326,
 13:56:25.288,COM3,, 0.3418, 0.0645, 0.9434, 12.5122, -53.2227, 0.4883, 0.654, -19.682, -14.469, -10.200, 28.000, -10.847, 27.31,,,,,,,,,,,, 0.97751, -0.01590, -0.17026, -0.12311,
 13:56:25.288,COM3,, 0.3643, 0.0645, 0.9434, 12.5122, -53.2227, 0.4883, 0.720, -19.929, -14.469, -10.233, 28.013, -10.900, 27.31,,,,,,,,,,,, 0.97714, -0.01563, -0.17245, -0.12296,
 13:56:25.288,COM3,, 0.3643, 0.0576, 0.9370, 12.9395, -46.3257, 2.3193, 0.786, -20.149, -14.464, -10.300, 28.040, -10.933, 27.33,,,,,,,,,,,, 0.97684, -0.01529, -0.17438, -0.12274,
 13:56:25.304,COM3,, 0.3643, 0.0576, 0.9370, 12.9395, -46.3257, 2.3193, 0.851, -20.363, -14.453, -10.353, 28.080, -10.980, 27.33,,,,,,,,,,,, 0.97653, -0.01495, -0.17630, -0.12253,
 13:56:25.304,COM3,, 0.3643, 0.0576, 0.9370, 12.9395, -46.3257, 2.3193, 0.917, -20.583, -14.447, -10.433, 28.120, -11.027, 27.33,,,,,,,,,,,, 0.97620, -0.01462, -0.17819, -0.12228,
 13:56:25.304,COM3,, 0.3442, 0.0576, 0.9370, 12.9395, -46.3257, 2.3193, 0.983, -20.797, -14.436, -10.520, 28.153, -11.067, 27.33,,,,,,,,,,,, 0.97589, -0.01428, -0.18011, -0.12207,
 13:56:25.304,COM3,, 0.3442, 0.0513, 0.9487, 10.4370, -49.0112, 3.6011, 1.033, -21.028, -14.425, -10.600, 28.193, -11.107, 27.25,,,,,,,,,,,, 0.97556, -0.01407, -0.18213, -0.12180,
 13:56:25.320,COM3,, 0.3442, 0.0513, 0.9487, 10.4370, -49.0112, 3.6011, 1.088, -21.259, -14.409, -10.680, 28.227, -11.133, 27.25,,,,,,,,,,,, 0.97522, -0.01385, -0.18414, -0.12155,
 13:56:25.320,COM3,, 0.3442, 0.0513, 0.9487, 10.4370, -49.0112, 3.6011, 1.137, -21.489, -14.398, -10.747, 28.260, -11.173, 27.25,,,,,,,,,,,, 0.97485, -0.01367, -0.18616, -0.12128,
 13:56:25.320,COM3,, 0.3379, 0.0513, 0.9487, 10.4370, -49.0112, 3.6011, 1.187, -21.720, -14.387, -10.813, 28.300, -11.207, 27.25,,,,,,,,,,,, 0.97452, -0.01346, -0.18817, -0.12100,
 13:56:25.336,COM3,, 0.3379, 0.0571, 0.9331, 6.2866, -59.3872, 3.4790, 1.219, -22.000, -14.376, -10.867, 28.327, -11.233, 27.30,,,,,,,,,,,, 0.97406, -0.01349, -0.19061, -0.12079,
 13:56:25.336,COM3,, 0.3379, 0.0571, 0.9331, 6.2866, -59.3872, 3.4790, 1.247, -22.280, -14.365, -10.927, 28.360, -11.267, 27.30,,,,,,,,,,,, 0.97360, -0.01352, -0.19302, -0.12054,
 13:56:25.336,COM3,, 0.3379, 0.0571, 0.9331, 6.2866, -59.3872, 3.4790, 1.280, -22.560, -14.354, -10.987, 28.373, -11.273, 27.30,,,,,,,,,,,, 0.97318, -0.01355, -0.19543, -0.12033,
 13:56:25.352,COM3,, 0.3877, 0.0571, 0.9331, 6.2866, -59.3872, 3.4790, 1.313, -22.841, -14.343, -11.060, 28.393, -11.273, 27.30,,,,,,,,,,,, 0.97269, -0.01355, -0.19785, -0.12012,
 13:56:25.352,COM3,, 0.3877, 0.0610, 0.8911, 10.0098, -60.6689, 3.4790, 1.362, -23.126, -14.332, -11.127, 28.407, -11.280, 27.27,,,,,,,,,,,, 0.97223, -0.01343, -0.20032, -0.11984,
 13:56:25.352,COM3,, 0.3877, 0.0610, 0.8911, 10.0098, -60.6689, 3.4790, 1.412, -23.412, -14.326, -11.200, 28.420, -11.300, 27.27,,,,,,,,,,,, 0.97174, -0.01331, -0.20282, -0.11960,
 13:56:25.368,COM3,, 0.3877, 0.0610, 0.8911, 10.0098, -60.6689, 3.4790, 1.461, -23.703, -14.315, -11.280, 28.440, -11.333, 27.27,,,,,,,,,,,, 0.97125, -0.01318, -0.20529, -0.11932,
 13:56:25.368,COM3,, 0.4116, 0.0610, 0.8911, 10.0098, -60.6689, 3.4790, 1.511, -23.989, -14.304, -11.380, 28.480, -11.373, 27.27,,,,,,,,,,,, 0.97076, -0.01306, -0.20776, -0.11908,
 13:56:25.368,COM3,, 0.4116, 0.0391, 0.8481, 11.7798, -52.5513, 4.3335, 1.566, -24.236, -14.293, -11.473, 28.520, -11.407, 27.30,,,,,,,,,,,, 0.97034, -0.01282, -0.20993, -0.11877,
 13:56:25.368,COM3,, 0.4116, 0.0391, 0.8481, 11.7798, -52.5513, 4.3335, 1.626, -24.483, -14.277, -11.573, 28.567, -11.433, 27.30,,,,,,,,,,,, 0.96991, -0.01257, -0.21207, -0.11847,
 13:56:25.384,COM3,, 0.4116, 0.0391, 0.8481, 11.7798, -52.5513, 4.3335, 1.681, -24.725, -14.266, -11.667, 28.607, -11.473, 27.30,,,,,,,,,,,, 0.96948, -0.01236, -0.21423, -0.11816,
 13:56:25.384,COM3,, 0.4355, 0.0391, 0.8481, 11.7798, -52.5513, 4.3335, 1.736, -24.972, -14.249, -11.753, 28.640, -11.493, 27.30,,,,,,,,,,,, 0.96906, -0.01212, -0.21637, -0.11783,
 13:56:25.384,COM3,, 0.4355, 0.0098, 0.8350, 4.5166, -39.0625, -0.0610, 1.763, -25.153, -14.260, -11.840, 28.680, -11.520, 27.28,,,,,,,,,,,, 0.96872, -0.01208, -0.21793, -0.11780,
 13:56:25.400,COM3,, 0.4355, 0.0098, 0.8350, 4.5166, -39.0625, -0.0610, 1.791, -25.334, -14.266, -11.933, 28.713, -11.547, 27.28,,,,,,,,,,,, 0.96835, -0.01205, -0.21945, -0.11774,
 13:56:25.400,COM3,, 0.4355, 0.0098, 0.8350, 4.5166, -39.0625, -0.0610, 1.818, -25.516, -14.277, -12.013, 28.733, -11.573, 27.28,,,,,,,,,,,, 0.96802, -0.01202, -0.22101, -0.11768,
 13:56:25.400,COM3,, 0.4204, 0.0098, 0.8350, 4.5166, -39.0625, -0.0610, 1.846, -25.697, -14.282, -12.093, 28.747, -11.587, 27.28,,,,,,,,,,,, 0.96765, -0.01202, -0.22256, -0.11765,
 13:56:25.416,COM3,, 0.4204, 0.0073, 0.8252, -5.3101, -28.4424, -11.2305, 1.851, -25.823, -14.354, -12.167, 28.733, -11.593, 27.33,,,,,,,,,,,, 0.96735, -0.01224, -0.22363, -0.11816,
 13:56:25.416,COM3,, 0.4204, 0.0073, 0.8252, -5.3101, -28.4424, -11.2305, 1.857, -25.950, -14.420, -12.233, 28.733, -11.593, 27.33,,,,,,,,,,,, 0.96704, -0.01248, -0.22470, -0.11868,
 13:56:25.416,COM3,, 0.4204, 0.0073, 0.8252, -5.3101, -28.4424, -11.2305, 1.862, -26.076, -14.485, -12.320, 28.733, -11.573, 27.33,,,,,,,,,,,, 0.96674, -0.01273, -0.22580, -0.11917,
 13:56:25.432,COM3,, 0.4238, 0.0073, 0.8252, -5.3101, -28.4424, -11.2305, 1.862, -26.208, -14.557, -12.400, 28.733, -11.573, 27.33,,,,,,,,,,,, 0.96640, -0.01297, -0.22687, -0.11969,
 13:56:25.432,COM3,, 0.4238, 0.0400, 0.8262, -6.0425, -19.4092, -17.7002, 1.879, -26.290, -14.656, -12.487, 28.740, -11.573, 27.31,,,,,,,,,,,, 0.96613, -0.01312, -0.22757, -0.12048,
 13:56:25.432,COM3,, 0.4238, 0.0400, 0.8262, -6.0425, -19.4092, -17.7002, 1.895, -26.373, -14.760, -12.567, 28.740, -11.573, 27.31,,,,,,,,,,,, 0.96588, -0.01328, -0.22827, -0.12128,
 13:56:25.432,COM3,, 0.4238, 0.0400, 0.8262, -6.0425, -19.4092, -17.7002, 1.912, -26.455, -14.859, -12.660, 28.727, -11.567, 27.31,,,,,,,,,,,, 0.96561, -0.01346, -0.22897, -0.12207,
 13:56:25.448,COM3,, 0.4458, 0.0400, 0.8262, -6.0425, -19.4092, -17.7002, 1.928, -26.537, -14.963, -12.760, 28.720, -11.547, 27.31,,,,,,,,,,,, 0.96533, -0.01361, -0.22968, -0.12286,
 13:56:25.448,COM3,, 0.4458, 0.0610, 0.8843, -0.9766, -13.6108, -12.8784, 1.956, -26.592, -15.035, -12.860, 28.707, -11.533, 27.30,,,,,,,,,,,, 0.96515, -0.01358, -0.23016, -0.12341,
 13:56:25.448,COM3,, 0.4458, 0.0610, 0.8843, -0.9766, -13.6108, -12.8784, 1.989, -26.647, -15.112, -12.960, 28.700, -11.527, 27.30,,,,,,,,,,,, 0.96497, -0.01352, -0.23065, -0.12396,
 13:56:25.464,COM3,, 0.4458, 0.0610, 0.8843, -0.9766, -13.6108, -12.8784, 2.016, -26.708, -15.183, -13.040, 28.693, -11.553, 27.30,,,,,,,,,,,, 0.96478, -0.01349, -0.23117, -0.12448,
 13:56:25.464,COM3,, 0.4697, 0.0610, 0.8843, -0.9766, -13.6108, -12.8784, 2.049, -26.763, -15.260, -13.113, 28.680, -11.580, 27.30,,,,,,,,,,,, 0.96457, -0.01346, -0.23166, -0.12503,
 13:56:25.464,COM3,, 0.4697, 0.0610, 0.9390, -2.9297, -12.2070, -9.3994, 2.060, -26.812, -15.315, -13.173, 28.673, -11.620, 27.28,,,,,,,,,,,, 0.96442, -0.01352, -0.23209, -0.12546,
 13:56:25.481,COM3,, 0.4697, 0.0610, 0.9390, -2.9297, -12.2070, -9.3994, 2.071, -26.862, -15.370, -13.227, 28.653, -11.653, 27.28,,,,,,,,,,,, 0.96426, -0.01358, -0.23251, -0.12585,
 13:56:25.481,COM3,, 0.4697, 0.0610, 0.9390, -2.9297, -12.2070, -9.3994, 2.082, -26.917, -15.419, -13.280, 28.633, -11.680, 27.28,,,,,,,,,,,, 0.96411, -0.01367, -0.23294, -0.12628,
 13:56:25.481,COM3,, 0.4609, 0.0610, 0.9390, -2.9297, -12.2070, -9.3994, 2.098, -26.966, -15.474, -13.340, 28.627, -11.680, 27.28,,,,,,,,,,,, 0.96396, -0.01373, -0.23340, -0.12668,
 13:56:25.497,COM3,, 0.4609, 0.0449, 0.9692, -0.9155, -20.6909, -7.9346, 2.115, -27.059, -15.524, -13.407, 28.607, -11.673, 27.25,,,,,,,,,,,, 0.96371, -0.01376, -0.23419, -0.12701,
 13:56:25.497,COM3,, 0.4609, 0.0449, 0.9692, -0.9155, -20.6909, -7.9346, 2.137, -27.153, -15.573, -13.480, 28.573, -11.673, 27.25,,,,,,,,,,,, 0.96347, -0.01382, -0.23499, -0.12735,
 13:56:25.497,COM3,, 0.4609, 0.0449, 0.9692, -0.9155, -20.6909, -7.9346, 2.153, -27.246, -15.623, -13.560, 28.540, -11.680, 27.25,,,,,,,,,,,, 0.96323, -0.01385, -0.23581, -0.12766,
 13:56:25.513,COM3,, 0.4473, 0.0449, 0.9692, -0.9155, -20.6909, -7.9346, 2.175, -27.339, -15.672, -13.640, 28.500, -11.687, 27.25,,,,,,,,,,,, 0.96298, -0.01392, -0.23660, -0.12799,
 13:56:25.513,COM3,, 0.4473, 0.0371, 0.9761, 0.6714, -39.4897, -11.4746, 2.214, -27.526, -15.743, -13.720, 28.460, -11.700, 27.30,,,,,,,,,,,, 0.96252, -0.01395, -0.23819, -0.12845,
 13:56:25.513,COM3,, 0.4473, 0.0371, 0.9761, 0.6714, -39.4897, -11.4746, 2.252, -27.713, -15.820, -13.793, 28.413, -11.707, 27.30,,,,,,,,,,,, 0.96207, -0.01401, -0.23978, -0.12891,
 13:56:25.528,COM3,, 0.4473, 0.0371, 0.9761, 0.6714, -39.4897, -11.4746, 2.291, -27.894, -15.892, -13.880, 28.367, -11.707, 27.30,,,,,,,,,,,, 0.96161, -0.01407, -0.24136, -0.12936,
 13:56:25.528,COM3,, 0.4492, 0.0371, 0.9761, 0.6714, -39.4897, -11.4746, 2.329, -28.081, -15.969, -13.980, 28.313, -11.693, 27.30,,,,,,,,,,,, 0.96115, -0.01413, -0.24295, -0.12982,
 13:56:25.528,COM3,, 0.4492, 0.0728, 0.9229, -0.7324, -55.2368, -19.6533, 2.390, -28.339, -16.095, -14.080, 28.260, -11.673, 27.28,,,,,,,,,,,, 0.96048, -0.01422, -0.24518, -0.13065,
 13:56:25.544,COM3,, 0.4492, 0.0728, 0.9229, -0.7324, -55.2368, -19.6533, 2.444, -28.603, -16.221, -14.200, 28.220, -11.667, 27.28,,,,,,,,,,,, 0.95981, -0.01434, -0.24741, -0.13144,
 13:56:25.544,COM3,, 0.4492, 0.0728, 0.9229, -0.7324, -55.2368, -19.6533, 2.499, -28.861, -16.348, -14.333, 28.173, -11.647, 27.28,,,,,,,,,,,, 0.95911, -0.01447, -0.24960, -0.13226,
 13:56:25.544,COM3,, 0.4800, 0.0728, 0.9229, -0.7324, -55.2368, -19.6533, 2.560, -29.119, -16.474, -14.453, 28.120, -11.640, 27.28,,,,,,,,,,,, 0.95840, -0.01459, -0.25183, -0.13309,
 13:56:25.544,COM3,, 0.4800, 0.1245, 0.8530, -0.4272, -60.1196, -18.9209, 2.620, -29.399, -16.600, -14.567, 28.080, -11.640, 27.27,,,,,,,,,,,, 0.95767, -0.01471, -0.25424, -0.13385,
 13:56:25.560,COM3,, 0.4800, 0.1245, 0.8530, -0.4272, -60.1196, -18.9209, 2.681, -29.685, -16.727, -14.680, 28.033, -11.620, 27.27,,,,,,,,,,,, 0.95691, -0.01483, -0.25665, -0.13464,
 13:56:25.560,COM3,, 0.4800, 0.1245, 0.8530, -0.4272, -60.1196, -18.9209, 2.747, -29.965, -16.859, -14.800, 27.987, -11.573, 27.27,,,,,,,,,,,, 0.95615, -0.01495, -0.25906, -0.13541,
 13:56:25.560,COM3,, 0.5122, 0.1245, 0.8530, -0.4272, -60.1196, -18.9209, 2.813, -30.245, -16.985, -14.927, 27.953, -11.540, 27.27,,,,,,,,,,,, 0.95538, -0.01508, -0.26147, -0.13620,
 13:56:25.576,COM3,, 0.5122, 0.1348, 0.8125, -8.0566, -52.5513, -11.9629, 2.818, -30.493, -17.073, -15.033, 27.927, -11.493, 27.27,,,,,,,,,,,, 0.95474, -0.01553, -0.26352, -0.13678,
 13:56:25.576,COM3,, 0.5122, 0.1348, 0.8125, -8.0566, -52.5513, -11.9629, 2.823, -30.740, -17.161, -15.127, 27.900, -11.453, 27.27,,,,,,,,,,,, 0.95407, -0.01599, -0.26553, -0.13736,
 13:56:25.576,COM3,, 0.5122, 0.1348, 0.8125, -8.0566, -52.5513, -11.9629, 2.834, -30.987, -17.249, -15.207, 27.873, -11.420, 27.27,,,,,,,,,,,, 0.95340, -0.01645, -0.26758, -0.13794,
 13:56:25.592,COM3,, 0.5088, 0.1348, 0.8125, -8.0566, -52.5513, -11.9629, 2.845, -31.229, -17.336, -15.287, 27.853, -11.393, 27.27,,,,,,,,,,,, 0.95276, -0.01691, -0.26962, -0.13852,
 13:56:25.592,COM3,, 0.5088, 0.1196, 0.8198, -17.2729, -43.9453, -6.8359, 2.791, -31.437, -17.397, -15.380, 27.833, -11.333, 27.28,,,,,,,,,,,, 0.95221, -0.01773, -0.27124, -0.13901,
 13:56:25.592,COM3,, 0.5088, 0.1196, 0.8198, -17.2729, -43.9453, -6.8359, 2.741, -31.641, -17.452, -15.480, 27.827, -11.280, 27.28,,,,,,,,,,,, 0.95166, -0.01859, -0.27289, -0.13947,
 13:56:25.608,COM3,, 0.5088, 0.1196, 0.8198, -17.2729, -43.9453, -6.8359, 2.692, -31.844, -17.512, -15.580, 27.813, -11.233, 27.28,,,,,,,,,,,, 0.95108, -0.01941, -0.27451, -0.13995,
 13:56:25.608,COM3,, 0.5078, 0.1196, 0.8198, -17.2729, -43.9453, -6.8359, 2.642, -32.047, -17.567, -15.673, 27.807, -11.187, 27.28,,,,,,,,,,,, 0.95053, -0.02023, -0.27612, -0.14044,
 13:56:25.608,COM3,, 0.5078, 0.1201, 0.8232, -20.0806, -44.4946, -4.9438, 2.571, -32.256, -17.617, -15.760, 27.800, -11.167, 27.28,,,,,,,,,,,, 0.94998, -0.02118, -0.27774, -0.14087,
 13:56:25.623,COM3,, 0.5078, 0.1201, 0.8232, -20.0806, -44.4946, -4.9438, 2.505, -32.465, -17.661, -15.833, 27.787, -11.147, 27.28,,,,,,,,,,,, 0.94940, -0.02216, -0.27939, -0.14133,
 13:56:25.623,COM3,, 0.5078, 0.1201, 0.8232, -20.0806, -44.4946, -4.9438, 2.433, -32.673, -17.704, -15.907, 27.773, -11.107, 27.28,,,,,,,,,,,, 0.94885, -0.02310, -0.28101, -0.14175,
 13:56:25.623,COM3,, 0.5464, 0.1201, 0.8232, -20.0806, -44.4946, -4.9438, 2.368, -32.882, -17.754, -15.987, 27.760, -11.067, 27.28,,,,,,,,,,,, 0.94827, -0.02405, -0.28262, -0.14218,
 13:56:25.623,COM3,, 0.5464, 0.1162, 0.8247, -21.1792, -44.4336, -1.1597, 2.285, -33.091, -17.776, -16.073, 27.740, -11.013, 27.25,,,,,,,,,,,, 0.94772, -0.02509, -0.28424, -0.14249,
 13:56:25.640,COM3,, 0.5464, 0.1162, 0.8247, -21.1792, -44.4336, -1.1597, 2.203, -33.294, -17.803, -16.160, 27.733, -10.953, 27.25,,,,,,,,,,,, 0.94717, -0.02612, -0.28583, -0.14276,
 13:56:25.640,COM3,, 0.5464, 0.1162, 0.8247, -21.1792, -44.4336, -1.1597, 2.115, -33.503, -17.825, -16.240, 27.727, -10.893, 27.25,,,,,,,,,,,, 0.94659, -0.02716, -0.28745, -0.14307,
 13:56:25.640,COM3,, 0.5703, 0.1162, 0.8247, -21.1792, -44.4336, -1.1597, 2.032, -33.712, -17.847, -16.307, 27.720, -10.853, 27.25,,,,,,,,,,,, 0.94604, -0.02817, -0.28906, -0.14337,
 13:56:25.655,COM3,, 0.5703, 0.0894, 0.8521, -21.3623, -43.3350, 4.0283, 1.934, -33.920, -17.842, -16.353, 27.727, -10.827, 27.28,,,,,,,,,,,, 0.94553, -0.02927, -0.29062, -0.14343,
 13:56:25.655,COM3,, 0.5703, 0.0894, 0.8521, -21.3623, -43.3350, 4.0283, 1.829, -34.124, -17.831, -16.407, 27.733, -10.787, 27.28,,,,,,,,,,,, 0.94501, -0.03036, -0.29218, -0.14352,
 13:56:25.655,COM3,, 0.5703, 0.0894, 0.8521, -21.3623, -43.3350, 4.0283, 1.730, -34.327, -17.825, -16.467, 27.740, -10.733, 27.28,,,,,,,,,,,, 0.94446, -0.03143, -0.29373, -0.14359,
 13:56:25.672,COM3,, 0.5615, 0.0894, 0.8521, -21.3623, -43.3350, 4.0283, 1.626, -34.530, -17.814, -16.533, 27.747, -10.667, 27.28,,,,,,,,,,,, 0.94394, -0.03253, -0.29529, -0.14368,
 13:56:25.672,COM3,, 0.5615, 0.0669, 0.8706, -19.4702, -50.5981, 3.9673, 1.538, -34.772, -17.809, -16.600, 27.760, -10.593, 27.33,,,,,,,,,,,, 0.94330, -0.03357, -0.29715, -0.14374,
 13:56:25.672,COM3,, 0.5615, 0.0669, 0.8706, -19.4702, -50.5981, 3.9673, 1.445, -35.008, -17.798, -16.660, 27.773, -10.533, 27.33,,,,,,,,,,,, 0.94266, -0.03464, -0.29901, -0.14377,
 13:56:25.688,COM3,, 0.5615, 0.0669, 0.8706, -19.4702, -50.5981, 3.9673, 1.351, -35.250, -17.792, -16.707, 27.793, -10.460, 27.33,,,,,,,,,,,, 0.94205, -0.03568, -0.30084, -0.14383,
 13:56:25.688,COM3,, 0.5747, 0.0669, 0.8706, -19.4702, -50.5981, 3.9673, 1.258, -35.486, -17.781, -16.760, 27.813, -10.380, 27.33,,,,,,,,,,,, 0.94141, -0.03674, -0.30270, -0.14389,
 13:56:25.688,COM3,, 0.5747, 0.0669, 0.8452, -23.6206, -61.1572, 0.8545, 1.159, -35.777, -17.792, -16.827, 27.833, -10.280, 27.30,,,,,,,,,,,, 0.94058, -0.03799, -0.30496, -0.14410,
 13:56:25.688,COM3,, 0.5747, 0.0669, 0.8452, -23.6206, -61.1572, 0.8545, 1.055, -36.068, -17.803, -16.893, 27.860, -10.173, 27.30,,,,,,,,,,,, 0.93976, -0.03922, -0.30722, -0.14432,
 13:56:25.704,COM3,, 0.5747, 0.0669, 0.8452, -23.6206, -61.1572, 0.8545, 0.956, -36.359, -17.814, -16.980, 27.880, -10.073, 27.30,,,,,,,,,,,, 0.93893, -0.04047, -0.30945, -0.14453,
 13:56:25.704,COM3,, 0.6006, 0.0669, 0.8452, -23.6206, -61.1572, 0.8545, 0.851, -36.650, -17.825, -17.060, 27.907, -9.987, 27.30,,,,,,,,,,,, 0.93811, -0.04172, -0.31171, -0.14474,
 13:56:25.704,COM3,, 0.6006, 0.0664, 0.7803, -24.4751, -61.7065, 0.2441, 0.747, -36.942, -17.842, -17.140, 27.927, -9.887, 27.30,,,,,,,,,,,, 0.93726, -0.04300, -0.31393, -0.14502,
 13:56:25.720,COM3,, 0.6006, 0.0664, 0.7803, -24.4751, -61.7065, 0.2441, 0.643, -37.233, -17.853, -17.187, 27.940, -9.793, 27.30,,,,,,,,,,,, 0.93640, -0.04425, -0.31619, -0.14526,
 13:56:25.720,COM3,, 0.6006, 0.0664, 0.7803, -24.4751, -61.7065, 0.2441, 0.538, -37.529, -17.864, -17.233, 27.953, -9.700, 27.30,,,,,,,,,,,, 0.93555, -0.04553, -0.31845, -0.14551,
 13:56:25.720,COM3,, 0.6133, 0.0664, 0.7803, -24.4751, -61.7065, 0.2441, 0.434, -37.820, -17.875, -17.253, 27.953, -9.607, 27.30,,,,,,,,,,,, 0.93466, -0.04678, -0.32071, -0.14575,
 13:56:25.736,COM3,, 0.6133, 0.0474, 0.7383, -21.1182, -57.1899, 3.7231, 0.330, -38.090, -17.864, -17.267, 27.960, -9.527, 27.33,,,,,,,,,,,, 0.93390, -0.04794, -0.32278, -0.14584,
 13:56:25.736,COM3,, 0.6133, 0.0474, 0.7383, -21.1182, -57.1899, 3.7231, 0.225, -38.359, -17.853, -17.280, 27.967, -9.467, 27.33,,,,,,,,,,,, 0.93311, -0.04910, -0.32486, -0.14590,
 13:56:25.736,COM3,, 0.6133, 0.0474, 0.7383, -21.1182, -57.1899, 3.7231, 0.126, -38.633, -17.836, -17.313, 27.973, -9.373, 27.33,,,,,,,,,,,, 0.93231, -0.05023, -0.32693, -0.14597,
 13:56:25.751,COM3,, 0.6357, 0.0474, 0.7383, -21.1182, -57.1899, 3.7231, 0.022, -38.903, -17.825, -17.360, 27.987, -9.280, 27.33,,,,,,,,,,,, 0.93149, -0.05139, -0.32901, -0.14600,
 13:56:25.751,COM3,, 0.6357, 0.0249, 0.7036, -17.5781, -50.0488, 5.3711, -0.066, -39.139, -17.798, -17.413, 28.000, -9.147, 27.33,,,,,,,,,,,, 0.93082, -0.05237, -0.33081, -0.14597,
 13:56:25.751,COM3,, 0.6357, 0.0249, 0.7036, -17.5781, -50.0488, 5.3711, -0.159, -39.375, -17.770, -17.467, 28.027, -9.007, 27.33,,,,,,,,,,,, 0.93011, -0.05338, -0.33261, -0.14590,
